state,disease,cases,deaths,start_date,report_date,status,year,month,week,district,day_of_week,is_weekend,cases_lag_1,cases_lag_2,cases_lag_3,cases_rolling_mean_3,cases_rolling_mean_5,case_change,case_growth_rate,spike_flag,death_rate,severity_score,disease_frequency,recent_trend,disease_risk_score,top_disease,top_disease_total_cases,top_disease_total_deaths,avg_severity_score,total_spikes,is_top_disease,enhanced_disease_risk_score,disease_trend
maharashtra,acute diarrheal disease,0.03508771929824561,0.0,2026-01-14,2026-01-15,under surveillance,2026,1,3,nanded,3,0,0.32,,,0.12834224598930483,0.12834224598930483,0.26019690576652604,0.21246852714274866,0,0.0,0.03508771929824562,0.14285714285714285,-0.09325452669105921,0.06354633700749711,acute diarrheal disease,0.08960000000000001,0.0,0.03136,0,1,0.08146613650624397,Decreasing
odisha,food poisoning,0.05701754385964913,0.0,2026-01-15,2026-01-16,under surveillance,2026,1,3,kendujhar,4,0,0.0,,,0.059587471352177235,0.059587471352177235,0.3727144866385373,0.3256925477955521,0,0.0,0.057017543859649134,0.07142857142857142,-0.002569927492528108,0.0993490358748999,undifferentiated fever,0.0392,0.0,0.027439999999999996,0,0,0.10436156720322069,Stable
madhya pradesh,measles,0.03070175438596491,0.0,2026-01-16,2026-01-16,under control,2026,1,3,burhanpur,4,0,0.013333333333333332,,,0.02062643239113827,0.02062643239113827,0.3867791842475387,0.3408838886845746,0,0.0,0.030701754385964914,0.14285714285714285,0.01007532199482664,0.08659783036849387,cholera,0.1232,0.0,0.08624,0,0,0.1049562263584688,Stable
madhya pradesh,chickenpox,0.017543859649122806,0.0,2026-01-17,2026-01-17,under surveillance,2026,1,3,narsinghpur,5,1,0.0,,,0.018334606569900685,0.018334606569900685,0.3727144866385373,0.3256925477955521,0,0.0,0.01754385964912281,0.07142857142857142,-0.0007907469207778794,0.0756648253485841,acute diarrheal disease,0.08480000000000001,0.0,0.029680000000000005,0,0,0.08462472509795754,Stable
west bengal,acute diarrheal disease,0.17982456140350878,0.0,2026-01-17,2026-01-17,under surveillance,2026,1,3,north,5,1,0.7066666666666666,,,0.33689839572192515,0.33689839572192515,0.18987341772151903,0.15630182332712236,0,0.0,0.1798245614035088,0.14285714285714285,-0.15707383431841637,0.13915510150752974,acute diarrheal disease,0.1696,0.0,0.11871999999999999,0,1,0.1426012167957503,Decreasing
odisha,acute gastroenteritis,0.03070175438596491,0.0,2026-01-16,2026-01-17,under control,2026,1,3,kalahandi,5,1,0.0,,,0.0320855614973262,0.0320855614973262,0.3727144866385373,0.3256925477955521,0,0.0,0.030701754385964914,0.07142857142857142,-0.001383807111361289,0.08355956219068937,food poisoning,0.012,0.0,0.0084,0,0,0.09120367246637859,Stable
assam,dysentery,0.3267543859649123,0.0,2026-01-18,2026-01-18,under surveillance,2026,1,3,biswanath,6,1,0.0,,,0.3414820473644003,0.3414820473644003,0.3727144866385373,0.3256925477955521,0,0.0,0.32675438596491235,0.07142857142857142,-0.014727661399488001,0.26119114113805786,dysentery,0.11920000000000001,0.0,0.08344,0,1,0.23922998825585226,Stable
kerala,chickenpox,0.008771929824561403,0.0,2026-01-15,2026-01-18,under surveillance,2026,1,3,ernakulam,6,1,0.02333333333333333,0.0096,0.02906976744186046,0.01757066462948816,0.018792971734148206,0.36849507735583686,0.32114602238389717,0,0.0,0.008771929824561405,0.5,-0.008798734804926756,0.06949236237151628,acute gastroenteritis,0.6464000000000001,0.12,0.03489142857142857,0,0,0.14361516938906013,Stable
kerala,hepatitis,0.09649122807017543,0.0,2026-01-17,2026-01-19,under surveillance,2026,1,4,malappuram,0,0,0.1,0.010399999999999998,0.0813953488372093,0.06646294881588997,0.06279602750190985,0.3924050632911393,0.346528421283652,0,0.0,0.09649122807017545,0.7142857142857143,0.03002827925428546,0.12720042109883567,hepatitis,0.1584,0.0,0.011088,0,1,0.22469415543467525,Stable
jharkhand,typhoid,0.06359649122807018,0.0,2026-01-19,2026-01-19,under surveillance,2026,1,4,latehar,0,0,0.0,,,0.06646294881588999,0.06646294881588999,0.3727144866385373,0.3256925477955521,0,0.0,0.06359649122807019,0.07142857142857142,-0.0028664575878198095,0.10329640429595255,scrub typhus,0.0432,0.0,0.01512,0,0,0.10765104088743123,Stable
himachal pradesh,hepatitis,0.3925438596491228,0.0,2026-01-19,2026-01-19,cases of nausea abdominal pain and yellow colored urine were reported from villages dari and bassa sub-district chachyot district mandi. district rrt investigated the outbreak. house to house survey was done. cases were treated at health facilities. 6 patients were treated at ipd. all cases recovered. out of 10 blood samples collected 3 samples tested positive for hepatitis a igm elisa. all 6 water samples collected were grade iv unsatisfactory for consumption. chlorination of water sources was done. pipeline leakages were repaired. over- head tanks were cleaned. community awareness and health education given by the peripheral team on the safe drinking water hygiene and sanitation.,2026,1,4,mandi,0,0,0.1633333333333333,,,0.2612681436210848,0.2612681436210848,0.5555555555555556,0.5163386133635617,0,0.0,0.3925438596491229,0.14285714285714285,0.131275716028038,0.3387940384621861,hepatitis,0.1824,0.0,0.06384000000000001,0,1,0.3209682239258452,Increasing
odisha,chickenpox,0.010964912280701754,0.0,2026-01-19,2026-01-19,under surveillance,2026,1,4,sundargarh,0,0,0.04666666666666666,,,0.021772345301757066,0.021772345301757066,0.360056258790436,0.31212850718847085,0,0.0,0.010964912280701756,0.14285714285714285,-0.010807433021055312,0.06900464880611523,chickenpox,0.0152,0.0,0.00532,0,1,0.08933672900661647,Stable
madhya pradesh,measles,0.017543859649122806,0.0,2026-01-20,2026-01-20,under surveillance,2026,1,4,morena,1,0,0.0,,,0.018334606569900685,0.018334606569900685,0.3727144866385373,0.3256925477955521,0,0.0,0.01754385964912281,0.07142857142857142,-0.0007907469207778794,0.0756648253485841,dengue,0.0176,0.0,0.01232,0,0,0.08462472509795754,Stable
tamil nadu,acute gastroenteritis,0.07236842105263158,0.0,2026-01-20,2026-01-20,under control,2026,1,4,namakkal,1,0,0.0,,,0.07563025210084034,0.07563025210084034,0.3727144866385373,0.3256925477955521,0,0.0,0.07236842105263158,0.07142857142857142,-0.003261831048208763,0.10855956219068938,food poisoning,0.10400000000000001,0.0,0.0728,0,0,0.11203700579971193,Stable
uttar pradesh,acute diarrheal disease,0.13596491228070173,0.0,2026-01-09,2026-01-20,under surveillance,2026,1,4,gautam buddha nagar,1,0,0.0,,,0.1420932009167303,0.1420932009167303,0.3727144866385373,0.3256925477955521,0,0.0,0.13596491228070176,0.07142857142857142,-0.006128288636028573,0.14671745692753146,acute diarrheal disease,0.0496,0.0,0.034719999999999994,0,1,0.143835251413747,Stable
tamil nadu,chickenpox,0.017543859649122806,0.0,2026-01-18,2026-01-20,under surveillance,2026,1,4,salem,1,0,0.08666666666666667,,,0.03896103896103896,0.03896103896103896,0.34739803094233473,0.2988195896022124,0,0.0,0.01754385964912281,0.14285714285714285,-0.021417179311916154,0.07029023370991616,chickenpox,0.027200000000000002,0.0,0.00952,0,1,0.0899644191735753,Stable
bihar,measles,0.013157894736842103,0.0,2026-01-20,2026-01-20,cases of fever with rash were reported from village ghoramani tola sub- district barsoi district katihar. block rrt investigated the outbreak. the affected age group was 5 months-38 years. out of 5 blood samples collected 1 sample tested positive for measles igm elisa. community awareness and health education given by the peripheral team on spread of infection isolation of cases hygiene and sanitation.,2026,1,4,katihar,1,0,0.0,,,0.013750954927425512,0.013750954927425512,0.3727144866385373,0.3256925477955521,0,0.0,0.013157894736842106,0.07142857142857142,-0.0005930601905834096,0.07303324640121568,measles,0.0048,0.0,0.0033599999999999997,0,1,0.0824317426418172,Stable
jharkhand,chickenpox,0.008771929824561403,0.0,2026-01-20,2026-01-21,under surveillance,2026,1,4,jamtara,2,0,0.016666666666666663,0.005599999999999999,0.0,0.012223071046600458,0.011459129106187928,0.37130801687763715,0.32417462417205933,0,0.0,0.008771929824561405,0.2857142857142857,-0.003451141222039055,0.07009808272914872,chickenpox,0.016,0.0,0.0028,0,1,0.11207803260383542,Stable
tamil nadu,chickenpox,0.028508771929824556,0.0,2026-01-21,2026-01-21,under control,2026,1,4,nagapattinam,2,0,0.0,,,0.029793735676088614,0.029793735676088614,0.3727144866385373,0.3256925477955521,0,0.0,0.028508771929824563,0.07142857142857142,-0.0012849637462640576,0.08224377271700516,chickenpox,0.0104,0.0,0.007279999999999999,0,1,0.09010718123830842,Stable
karnataka,chikungunya,0.10087719298245613,0.0,2026-01-20,2026-01-21,under surveillance,2026,1,4,gadag,2,0,0.0,,,0.10542398777692893,0.10542398777692893,0.3727144866385373,0.3256925477955521,0,0.0,0.10087719298245615,0.07142857142857142,-0.0045467947944728,0.1256648253485841,chikungunya,0.0368,0.0,0.025759999999999998,0,1,0.1262913917646242,Stable
uttar pradesh,acute gastroenteritis,0.02631578947368421,0.0,2026-01-19,2026-01-21,under surveillance,2026,1,4,ghaziabad,2,0,0.0,,,0.02750190985485103,0.02750190985485103,0.3727144866385373,0.3256925477955521,0,0.0,0.026315789473684216,0.07142857142857142,-0.0011861203811668226,0.08092798324332096,acute diarrheal disease,0.0536,0.0,0.03752,0,0,0.08901069001023824,Stable
jharkhand,chickenpox,0.02631578947368421,0.0,2026-01-22,2026-01-22,under surveillance,2026,1,4,west,3,0,0.029999999999999995,0.0168,,0.03208556149732621,0.03208556149732621,0.3769338959212377,0.3302318507681099,0,0.0,0.026315789473684216,0.21428571428571427,-0.0057697720236419975,0.08183584383783252,malaria,0.1048,0.0,0.012226666666666669,0,0,0.11134712203332123,Stable
tamil nadu,hepatitis,0.050438596491228074,0.0,2026-01-20,2026-01-22,under surveillance,2026,1,4,viluppuram,3,0,0.049999999999999996,,,0.04354469060351413,0.04354469060351413,0.3839662447257384,0.3377399416136291,0,0.0,0.05043859649122808,0.14285714285714285,0.006893905887713943,0.09781114621746267,hepatitis,0.030400000000000003,0.0,0.01064,0,1,0.11419585799691127,Stable
kerala,acute gastroenteritis,0.028508771929824556,0.0,2026-01-22,2026-01-22,under surveillance,2026,1,4,ernakulam,3,0,0.3,0.02,0.046511627906976744,0.09778456837280368,0.07654698242933537,0.26441631504922647,0.21622646618643035,0,0.0,0.028508771929824563,1.0,-0.06927579644297913,0.060350556395180804,acute gastroenteritis,0.6464000000000001,0.12,0.03489142857142857,0,1,0.20749967920219833,Decreasing
kerala,jaundice,0.03728070175438596,0.0,2026-01-21,2026-01-22,under surveillance,2026,1,4,kannur,3,0,0.0,,,0.03896103896103896,0.03896103896103896,0.3727144866385373,0.3256925477955521,0,0.0,0.03728070175438597,0.07142857142857142,-0.0016803372066529973,0.087506930611742,hepatitis,0.22000000000000003,0.0,0.0308,0,0,0.09449314615058912,Stable
karnataka,chickenpox,0.041666666666666664,0.0,2026-01-21,2026-01-22,under control,2026,1,4,bidar,3,0,0.0,,,0.04354469060351413,0.04354469060351413,0.3727144866385373,0.3256925477955521,0,0.0,0.04166666666666667,0.07142857142857142,-0.0018780239368474672,0.09013850955911042,acute diarrheal disease,0.020800000000000003,0.0,0.01456,0,0,0.09668612860672948,Stable
bihar,measles,0.02412280701754386,0.0,2026-01-16,2026-01-22,under surveillance,2026,1,4,saran,3,0,0.05999999999999999,0.0031999999999999993,0.0,0.025210084033613446,0.020168067226890754,0.3628691983122363,0.315176018590202,0,0.0,0.024122807017543862,0.35714285714285715,-0.0010872770160695877,0.07750888792856672,acute gastroenteritis,0.0584,0.0,0.02044,0,0,0.1286680357982409,Stable
maharashtra,food poisoning,0.17324561403508773,0.0,2026-01-19,2026-01-23,under surveillance,2026,1,4,thane,4,0,0.0,,,0.18105423987776928,0.18105423987776928,0.3727144866385373,0.3256925477955521,0,0.0,0.17324561403508776,0.07142857142857142,-0.007808625842681549,0.16908587798016306,food poisoning,0.0632,0.0,0.04424,0,1,0.16247560229094,Stable
chhattisgarh,acute gastroenteritis,0.02631578947368421,0.0,2026-01-22,2026-01-23,under surveillance,2026,1,4,janjgir champa,4,0,0.08333333333333334,,,0.042398777692895344,0.042398777692895344,0.35443037974683544,0.3062690780565055,0,0.0,0.026315789473684216,0.14285714285714285,-0.016082988219211135,0.07704328929551163,acute gastroenteritis,0.029600000000000005,0.0,0.010360000000000001,0,1,0.09584028177671462,Stable
karnataka,chickenpox,0.015350877192982455,0.0,2026-01-22,2026-01-23,under surveillance,2026,1,4,hassan,4,0,0.08,,,0.03552330022918258,0.03552330022918258,0.3488045007032349,0.3002726886847059,0,0.0,0.015350877192982457,0.14285714285714285,-0.020172423036200128,0.06926506405273065,chickenpox,0.024800000000000003,0.0,0.00868,0,1,0.08915854776200384,Stable
uttar pradesh,acute gastroenteritis,0.04385964912280702,0.0,2026-01-22,2026-01-23,under surveillance,2026,1,4,lucknow,4,0,0.0,,,0.04583651642475173,0.04583651642475173,0.3727144866385373,0.3256925477955521,0,0.0,0.04385964912280703,0.07142857142857142,-0.0019768673019447056,0.09145429903279463,acute gastroenteritis,0.016000000000000004,0.0,0.011200000000000002,0,1,0.09778261983479966,Stable
madhya pradesh,measles,0.015350877192982455,0.0,2026-01-23,2026-01-23,under control,2026,1,4,ashoknagar,4,0,0.026666666666666665,0.008799999999999999,0.13372093023255816,0.01986249045072574,0.03036669213139801,0.37130801687763715,0.3241782440217179,0,0.0,0.015350877192982457,0.2857142857142857,-0.004511613257743286,0.07404617512013306,measles,0.0424,0.0,0.0074199999999999995,0,1,0.11536823025797766,Stable
tamil nadu,chickenpox,0.02631578947368421,0.0,2026-01-24,2026-01-24,under surveillance,2026,1,4,viluppuram,5,1,0.049999999999999996,,,0.03093964858670741,0.03093964858670741,0.36849507735583686,0.3211747751137733,0,0.0,0.026315789473684216,0.14285714285714285,-0.0046238591130231994,0.08002442870696519,hepatitis,0.030400000000000003,0.0,0.01064,0,0,0.09882142118816818,Stable
kerala,chickenpox,0.03508771929824561,0.0,2026-01-20,2026-01-24,under surveillance,2026,1,4,idukki,5,1,0.029999999999999995,0.016,0.06976744186046512,0.03437738731856379,0.03495034377387318,0.3825597749648383,0.3362842547315203,0,0.0,0.03508771929824562,0.2857142857142857,0.0007103319796818233,0.08830948252525142,food poisoning,0.1312,0.0,0.03061333333333333,0,0,0.12765785345256972,Stable
gujarat,acute gastroenteritis,0.14473684210526314,0.0,2026-01-23,2026-01-24,under control,2026,1,4,ahmedabad,5,1,0.0,,,0.15126050420168066,0.15126050420168066,0.3727144866385373,0.3256925477955521,0,0.0,0.14473684210526316,0.07142857142857142,-0.006523662096417526,0.15198061482226832,food poisoning,0.27199999999999996,0.0,0.19039999999999996,0,0,0.1482212163260277,Stable
andhra pradesh,acute diarrheal disease,0.04605263157894737,0.0,2026-01-24,2026-01-24,under control,2026,1,4,hapur,5,1,0.0,,,0.04812834224598931,0.04812834224598931,0.3727144866385373,0.3256925477955521,0,0.0,0.04605263157894738,0.07142857142857142,-0.002075710667041937,0.09277008850647885,dengue,0.022400000000000003,0.0,0.015680000000000003,0,0,0.09887911106286983,Stable
odisha,measles,0.015350877192982455,0.0,2026-01-25,2026-01-26,under surveillance,2026,1,5,nabarangapur,0,0,0.0,,,0.0160427807486631,0.0160427807486631,0.3727144866385373,0.3256925477955521,0,0.0,0.015350877192982457,0.07142857142857142,-0.0006919035556806445,0.0743490358748999,measles,0.0056,0.0,0.00392,0,1,0.08352823386988738,Stable
tamil nadu,food poisoning,0.17982456140350878,0.0,2026-01-26,2026-01-26,under surveillance,2026,1,5,coimbatore,0,0,0.1333333333333333,,,0.13980137509549273,0.13980137509549273,0.4317862165963432,0.3877156130624541,0,0.0,0.1798245614035088,0.14285714285714285,0.040023186308016045,0.1854378594545961,food poisoning,0.0976,0.0,0.03416,0,1,0.18888397474281665,Stable
kerala,mumps,0.07236842105263158,0.0,2026-01-26,2026-01-26,under surveillance,2026,1,5,thrissur,0,0,0.0,,,0.07563025210084034,0.07563025210084034,0.3727144866385373,0.3256925477955521,0,0.0,0.07236842105263158,0.07142857142857142,-0.003261831048208763,0.10855956219068938,food poisoning,0.16960000000000003,0.0,0.03957333333333333,0,0,0.11203700579971193,Stable
gujarat,measles,0.02631578947368421,0.0,2026-01-24,2026-01-27,under surveillance,2026,1,5,panch mahals,1,0,0.1733333333333333,,,0.07333842627960274,0.07333842627960274,0.31645569620253167,0.26716738197424894,0,0.0,0.026315789473684216,0.14285714285714285,-0.04702263680591853,0.06922295007906032,measles,0.051199999999999996,0.0,0.01792,0,1,0.08801994256026331,Stable
kerala,food poisoning,0.06140350877192983,0.0,2026-01-27,2026-01-27,under surveillance,2026,1,5,thiruvananthapuram,1,0,0.6099999999999999,0.021599999999999998,,0.18181818181818182,0.18181818181818182,0.15471167369901548,0.11963944740481258,0,0.0,0.06140350877192984,0.21428571428571427,-0.120414673046252,0.06076999474412042,food poisoning,0.1904,0.0,0.04442666666666667,0,1,0.08677250100978456,Decreasing
madhya pradesh,chickenpox,0.013157894736842103,0.0,2026-01-27,2026-01-27,under surveillance,2026,1,5,dewas,1,0,0.0,,,0.013750954927425512,0.013750954927425512,0.3727144866385373,0.3256925477955521,0,0.0,0.013157894736842106,0.07142857142857142,-0.0005930601905834096,0.07303324640121568,chickenpox,0.0048,0.0,0.0033599999999999997,0,1,0.0824317426418172,Stable
gujarat,measles,0.013157894736842103,0.0,2026-01-24,2026-01-27,under surveillance,2026,1,5,rajkot,1,0,0.0,,,0.013750954927425512,0.013750954927425512,0.3727144866385373,0.3256925477955521,0,0.0,0.013157894736842106,0.07142857142857142,-0.0005930601905834096,0.07303324640121568,cholera,0.0408,0.0,0.02856,0,0,0.0824317426418172,Stable
chhattisgarh,acute diarrheal disease,0.019736842105263157,0.0,2026-01-23,2026-01-27,under surveillance,2026,1,5,rajnandgaon,1,0,0.1,0.011999999999999997,0.1453488372093023,0.04125286478227655,0.0426279602750191,0.3431786216596343,0.2944387375634023,0,0.0,0.019736842105263157,0.42857142857142855,-0.021516022677013392,0.07072985277583835,acute diarrheal disease,0.08720000000000001,0.0,0.010173333333333333,0,1,0.1330418828510263,Stable
